產品名稱,廠商名稱,遊戲平台,級別,情節,上市日期
朕是老大,遊戲新幹線,PC線上,輔15,"暴力,恐怖,虛擬戀愛或結婚",未上市
宅神爺麻將,彩得線上娛樂股份有限公司,WEB,輔15,棋牌益智,未上市
真神,奧爾資訊多媒體股份有限公司,手機遊戲,輔15,未涉及任何情節,未上市
霸三國,奧爾資訊多媒體股份有限公司,手機遊戲,輔15,未涉及任何情節,未上市
三國群英傳-黃天再起,遊戲新幹線,PC線上,輔15,"暴力,菸酒,虛擬戀愛或結婚",未上市
夢龍物語,遊戲新幹線,PC線上,輔15,"暴力,菸酒,虛擬戀愛或結婚",未上市
風色幻想,遊戲新幹線,PC線上,輔15,"性,暴力,虛擬戀愛或結婚",未上市
天之痕,遊戲新幹線,PC線上,輔15,"暴力,虛擬戀愛或結婚",未上市
仙劍,遊戲新幹線,PC線上,輔15,"暴力,虛擬戀愛或結婚",未上市
萬軍壓境2,英特衛多媒體(股)公司,PC單機,輔15,暴力,未上市
世紀帝國 2 黃金版,台灣微軟,PC單機,輔15,未涉及任何情節,未上市
XCOM :Enemy Unknown (XCOM:未知敵人),Take-Two Asia Pte Ltd,PC單機,限,"暴力,不當言語",未上市
XCOM :Enemy Unknown (XCOM:未知敵人),Take-Two Asia Pte Ltd,PS3,限,"暴力,不當言語",未上市
XCOM :Enemy Unknown (XCOM:未知敵人),Take-Two Asia Pte Ltd,Xbox360,限,"暴力,不當言語",未上市
BIOHAZARD REVELATIONS,NINTENDO (HONG KONG) LIMITED,N3DS,限,"暴力,恐怖",未上市
死亡復甦 2：威斯特事件,"Capcom Asia Co., Ltd.",其他,限,"性,暴力,恐怖,不當言語",未上市
機戰傭兵 4,台灣微軟,Xbox360,限,暴力,未上市
邊緣戰士,台灣微軟,Xbox360,限,"暴力,不當言語",未上市
性感女劍士 vorteX 忌血繼承者,台灣微軟,Xbox,限,"性,暴力,恐怖",未上市
除暴戰警,台灣微軟,Xbox360,限,"暴力,不當言語",未上市
神界2 龍騎士,台灣微軟,Xbox360,限,"暴力,不當言語",未上市
神鬼寓言：失落之章,台灣微軟,PC單機,限,"性,不當言語,反社會性",未上市
異塵餘生 3,台灣微軟,Xbox360,限,"暴力,恐怖,不當言語",未上市
異塵餘生 新維加斯,台灣微軟,Xbox360,限,"暴力,恐怖,不當言語",未上市
異塵餘生 新維加斯,台灣微軟,PC單機,限,"暴力,恐怖,不當言語",未上市
太空戰士 11,台灣微軟,Xbox360,限,"菸酒,反社會性",未上市
戰爭機器,台灣微軟,Xbox360,限,"暴力,恐怖,不當言語",未上市
戰爭機器,台灣微軟,PC單機,限,"暴力,恐怖,不當言語",未上市
戰爭機器 2,台灣微軟,Xbox360,限,"暴力,恐怖,不當言語",未上市
質量效應,台灣微軟,Xbox360,限,"性,暴力,不當言語",未上市
尼爾,台灣微軟,Xbox360,限,"暴力,不當言語,反社會性",未上市
忍者狂刀,台灣微軟,Xbox360,限,暴力,未上市
2001中國象棋個人賽,晟業資訊股份有限公司,PC單機,普,未涉及任何情節,未上市
中國陸軍棋,晟業資訊股份有限公司,PC單機,普,未涉及任何情節,未上市
兒童象棋,晟業資訊股份有限公司,PC單機,普,未涉及任何情節,未上市
初段手談,晟業資訊股份有限公司,PC單機,普,未涉及任何情節,未上市
俞斌考題,晟業資訊股份有限公司,PC單機,普,未涉及任何情節,未上市
俞斌講棋,晟業資訊股份有限公司,PC單機,普,未涉及任何情節,未上市
烏鷺三國英雄,晟業資訊股份有限公司,PC單機,普,未涉及任何情節,未上市
弈友圍棋教室,晟業資訊股份有限公司,PC單機,普,未涉及任何情節,未上市
圍棋爭霸,晟業資訊股份有限公司,PC單機,普,未涉及任何情節,未上市
圍棋習遊記,晟業資訊股份有限公司,PC單機,普,未涉及任何情節,未上市
圍棋習遊記-初學篇,晟業資訊股份有限公司,PC單機,普,未涉及任何情節,未上市
象棋兵法-反攻馬篇,晟業資訊股份有限公司,PC單機,普,未涉及任何情節,未上市
象棋兵法-列炮篇,晟業資訊股份有限公司,PC單機,普,未涉及任何情節,未上市
象棋兵法-屏風馬篇,晟業資訊股份有限公司,PC單機,普,未涉及任何情節,未上市
象棋兵法-飛相局,晟業資訊股份有限公司,PC單機,普,未涉及任何情節,未上市
象棋兵法-單提馬篇,晟業資訊股份有限公司,PC單機,普,未涉及任何情節,未上市
象棋兵法-順炮篇,晟業資訊股份有限公司,PC單機,普,未涉及任何情節,未上市
象棋武林帖,晟業資訊股份有限公司,PC單機,普,未涉及任何情節,未上市
象棋習遊記,晟業資訊股份有限公司,PC單機,普,未涉及任何情節,未上市
熱血圍棋教室,晟業資訊股份有限公司,PC單機,普,未涉及任何情節,未上市
圍棋封神榜,晟業資訊股份有限公司,PC單機,普,未涉及任何情節,未上市
 大富翁-升官之途,晟業資訊股份有限公司,PC單機,普,未涉及任何情節,未上市
圍棋習遊記 2,晟業資訊股份有限公司,PC單機,普,未涉及任何情節,未上市
象棋水滸戰 2,晟業資訊股份有限公司,PC單機,普,未涉及任何情節,未上市
象棋兵法-仙人指路篇,晟業資訊股份有限公司,PC單機,普,未涉及任何情節,未上市
棋侶象棋追擊戰,晟業資訊股份有限公司,PC單機,普,未涉及任何情節,未上市
三國連環炮,極真科技股份有限公司,PC單機,普,未涉及任何情節,未上市
航空大亨2,英特衛多媒體(股)公司,PC單機,普,未涉及任何情節,未上市
英雄傳說：空之軌跡 3RD,英特衛多媒體(股)公司,PC單機,普,未涉及任何情節,未上市
摩爾莊園,台灣淘米科技股份有限公司,WEB,護,未涉及任何情節,未上市
賽爾號,台灣淘米科技股份有限公司,WEB,護,未涉及任何情節,未上市
功夫派,台灣淘米科技股份有限公司,WEB,護,未涉及任何情節,未上市
賽爾號2,台灣淘米科技股份有限公司,WEB,護,未涉及任何情節,未上市
魔鬪學園 101,台灣淘米科技股份有限公司,WEB,護,未涉及任何情節,未上市
大航海世紀 2070,英特衛多媒體(股)公司,PC單機,護,暴力,未上市
古劍奇譚,英特衛多媒體(股)公司,PC單機,護,"暴力,虛擬戀愛或結婚",未上市
美食大戰老鼠,台灣淘米科技股份有限公司,WEB,護,未涉及任何情節,未上市
太平天國-天下一統,極真科技股份有限公司,PC單機,護,未涉及任何情節,未上市
雙響砲,極真科技股份有限公司,PC單機,護,未涉及任何情節,未上市
政治麻將-凱達格蘭夜市,極真科技股份有限公司,PC單機,護,未涉及任何情節,未上市
熾爓帝國：毀滅之環,台灣微軟,Xbox360,輔12,暴力,未上市
彈彈堂,台灣淘米科技股份有限公司,WEB,輔12,虛擬戀愛或結婚,未上市
小花仙,台灣淘米科技股份有限公司,WEB,輔12,虛擬戀愛或結婚,未上市
絕城逆戰,英特衛多媒體(股)公司,PC單機,輔12,暴力,未上市
狩魔師2,英特衛多媒體(股)公司,PC單機,輔12,暴力,未上市
西遊釋厄傳-戰天鬥地包,鈊象電子股份有限公司,PC線上,輔12,虛擬戀愛或結婚,未上市
湯姆克蘭西 火線獵殺：未來戰士,英特衛多媒體(股)公司,PC單機,輔15,"暴力,不當言語",未上市
刺客教條：啟示錄,英特衛多媒體(股)公司,PC單機,輔15,"暴力,菸酒,不當言語",未上市
異世界2,英特衛多媒體(股)公司,PC單機,輔15,"暴力,菸酒,不當言語",未上市
狙擊之神2,英特衛多媒體(股)公司,PC單機,輔15,暴力,未上市
鐵血傭兵：重返戰場,英特衛多媒體(股)公司,PC單機,輔15,暴力,未上市
總統萬歲4,英特衛多媒體(股)公司,PC單機,輔15,"菸酒,反社會性",未上市
魔法門之英雄無敵六,英特衛多媒體(股)公司,PC單機,輔15,暴力,未上市
屍驚瘋,英特衛多媒體(股)公司,PC單機,限,"暴力,恐怖,不當言語",未上市
AM 2:00 貓與月夜的鞦韆架,未來數位有限公司,PC單機,限,"性,虛擬戀愛或結婚",未上市
激戰女郎2,極真科技股份有限公司,PC單機,限,性,未上市
開心店長2,英特衛多媒體(股)公司,PC單機,普,未涉及任何情節,未上市
魔女隨堂測驗,英特衛多媒體(股)公司,PC單機,普,虛擬戀愛或結婚,未上市
可愛動物：與熊共舞,台灣微軟,Xbox360,普,未涉及任何情節,未上市
模擬飛行 X,台灣微軟,PC單機,普,未涉及任何情節,未上市
模擬飛行 X: 極速飛行,台灣微軟,PC單機,普,未涉及任何情節,未上市
極限競速 2,台灣微軟,Xbox360,普,未涉及任何情節,未上市
暗棋王,極真科技股份有限公司,PC單機,普,棋牌益智,未上市
百年之戰Web,在線科技,WEB,普,未涉及任何情節,未上市
紅樓夢之玲瓏彩玉,龍愛科技有限公司,PC單機,普,未涉及任何情節,未上市
麻將夢幻國,龍愛科技有限公司,PC單機,普,棋牌益智,未上市
神氣兔寶貝,龍愛科技有限公司,PC單機,普,未涉及任何情節,未上市
勇者泡泡龍3,龍愛科技有限公司,PC單機,普,未涉及任何情節,未上市
卡哇伊大作戰,龍愛科技有限公司,PC單機,普,未涉及任何情節,未上市
三國英豪,龍愛科技有限公司,PC單機,普,未涉及任何情節,未上市
秘寶奇兵,龍愛科技有限公司,PC單機,普,未涉及任何情節,未上市
霹靂酷樂貓,龍愛科技有限公司,PC單機,普,未涉及任何情節,未上市
麻將夢幻國2,龍愛科技有限公司,PC單機,普,棋牌益智,未上市
勇者泡泡龍4,龍愛科技有限公司,PC單機,普,未涉及任何情節,未上市
三國英豪2,龍愛科技有限公司,PC單機,普,未涉及任何情節,未上市
勇者泡泡龍大富翁,龍愛科技有限公司,PC單機,普,未涉及任何情節,未上市
勇者泡泡龍夢工場,龍愛科技有限公司,PC單機,普,未涉及任何情節,未上市
蠟筆小新總動員,龍愛科技有限公司,PC單機,普,未涉及任何情節,未上市
大蕃薯online,鉅崴科技有限公司,PC線上,護,棋牌益智,未上市
錢來也online,鉅崴科技有限公司,WEB,護,棋牌益智,未上市
英雄傳說：零之軌跡,英特衛多媒體(股)公司,PC單機,輔12,暴力,未上市
新極道車魂,英特衛多媒體(股)公司,PC單機,輔12,暴力,未上市
精靈異聞錄,英特衛多媒體(股)公司,PC單機,輔12,暴力,未上市
蒼翼默示錄,英特衛多媒體(股)公司,PC單機,輔12,暴力,未上市
英雄大帝：決戰異世界 世紀合輯,英特衛多媒體(股)公司,PC單機,輔12,暴力,未上市
大航海家IV,英特衛多媒體(股)公司,PC單機,輔12,未涉及任何情節,未上市
凱蜜歐傳奇,台灣微軟,Xbox360,輔12,未涉及任何情節,未上市
熱狗辣妹,極真科技股份有限公司,PC單機,輔12,未涉及任何情節,未上市
聖殿騎士,英特衛多媒體(股)公司,PC單機,輔15,暴力,未上市
刺客教條：兄弟會,英特衛多媒體(股)公司,PC單機,輔15,"暴力,菸酒,不當言語",未上市
俠盜快槍手3,英特衛多媒體(股)公司,PC單機,輔15,暴力,未上市
心戰詭陣,英特衛多媒體(股)公司,PC單機,輔15,暴力,未上市
世紀帝國 2: 帝王世紀,台灣微軟,PC單機,輔15,未涉及任何情節,未上市
世紀帝國 3 黃金版,台灣微軟,PC單機,輔15,未涉及任何情節,未上市
世紀帝國 3,台灣微軟,PC單機,輔15,未涉及任何情節,未上市
世紀帝國 3: 亞洲王朝,台灣微軟,PC單機,輔15,未涉及任何情節,未上市
世紀帝國 3: 群酋爭霸,台灣微軟,PC單機,輔15,未涉及任何情節,未上市
世紀帝國 Online,台灣微軟,PC單機,輔15,未涉及任何情節,未上市
世紀帝國,台灣微軟,PC單機,輔15,未涉及任何情節,未上市
神話世紀黃金版,台灣微軟,PC單機,輔15,未涉及任何情節,未上市
生死格鬥 4,台灣微軟,Xbox360,輔15,性,未上市
生死格鬥：沙灘排球 2,台灣微軟,Xbox360,輔15,性,未上市
美夢俱樂部,台灣微軟,Xbox360,輔15,"菸酒,虛擬戀愛或結婚",未上市
蒼翼末示錄,台灣微軟,Xbox360,輔15,暴力,未上市
最後的遺跡,台灣微軟,Xbox360,輔15,未涉及任何情節,未上市
異界英豪,極真科技股份有限公司,PC單機,輔15,暴力,未上市
喋血雙煞,極真科技股份有限公司,PC單機,輔15,暴力,未上市
名將列傳,傳奇網路遊戲股份有限公司,PC線上,輔15,"暴力,虛擬戀愛或結婚",未上市
最後一戰 2,台灣微軟,Xbox360,限,暴力,未上市
麻將High翻天,極真科技股份有限公司,PC單機,限,"性,棋牌益智",未上市
成人方塊,極真科技股份有限公司,PC單機,限,"性,棋牌益智",未上市
勇者泡泡龍2,龍愛科技有限公司,PC單機,普,未涉及任何情節,未上市
瘋狂樂園大射擊,龍愛科技有限公司,PC單機,普,未涉及任何情節,未上市
將軍娃娃,龍愛科技有限公司,PC單機,普,未涉及任何情節,未上市
勇者泡泡龍4典藏娃娃版,龍愛科技有限公司,PC單機,普,未涉及任何情節,未上市
勇者泡泡龍onlineBBO,龍愛科技有限公司,PC線上,普,未涉及任何情節,未上市
勇者泡泡龍1,龍愛科技有限公司,PC單機,普,未涉及任何情節,未上市
狗子阿利,龍愛科技有限公司,PC單機,普,未涉及任何情節,未上市
美國職棒大聯盟 2K7,台灣微軟,Xbox360,普,未涉及任何情節,未上市
美國職棒大聯盟 2K8,台灣微軟,Xbox360,普,未涉及任何情節,未上市
美國職籃 2K7,台灣微軟,Xbox360,普,未涉及任何情節,未上市
美國職籃 2K8,台灣微軟,Xbox360,普,未涉及任何情節,未上市
世界街頭賽車 3,台灣微軟,Xbox360,普,未涉及任何情節,未上市
世界街頭賽車 4,台灣微軟,Xbox360,普,未涉及任何情節,未上市
風神計劃,台灣微軟,Xbox360,普,未涉及任何情節,未上市
實感賽車 6,台灣微軟,Xbox360,普,未涉及任何情節,未上市
王國的興起：政權保衛戰,台灣微軟,PC單機,普,未涉及任何情節,未上市
開心店長,英特衛多媒體(股)公司,PC單機,普,未涉及任何情節,未上市
寵物農場,英特衛多媒體(股)公司,PC單機,普,未涉及任何情節,未上市
塗鴉小英雄,英特衛多媒體(股)公司,PC單機,普,未涉及任何情節,未上市
越獄風雲：陰謀,台灣微軟,Xbox360,護,"暴力,反社會性",未上市
新百戰天蟲,英特衛多媒體(股)公司,PC單機,護,暴力,未上市
新天魔界：渾沌慾望,英特衛多媒體(股)公司,PC單機,護,暴力,未上市
真‧雙星物語2,英特衛多媒體(股)公司,PC單機,護,暴力,未上市
獵殺潛航5,英特衛多媒體(股)公司,PC單機,護,未涉及任何情節,未上市
碰碰企鵝 Bumping Penguin,宇峻奧汀科技股份有限公司,手機遊戲,護,暴力,未上市
首都高賽車 X,台灣微軟,Xbox360,輔12,未涉及任何情節,未上市
劍狐傳奇,傳奇網路遊戲股份有限公司,PC線上,輔12,"暴力,虛擬戀愛或結婚",未上市
曙光 2,傳奇網路遊戲股份有限公司,PC線上,輔12,"暴力,虛擬戀愛或結婚",未上市
湯姆克蘭西 鷹戰2,英特衛多媒體(股)公司,PC單機,輔12,暴力,未上市
工人物語7,英特衛多媒體(股)公司,PC單機,輔12,未涉及任何情節,未上市
波斯王子：遺忘之砂,英特衛多媒體(股)公司,PC單機,輔12,"暴力,不當言語",未上市
闇龍騎士團,英特衛多媒體(股)公司,PC單機,輔12,暴力,未上市
英雄大帝：女王之刃,英特衛多媒體(股)公司,PC單機,輔12,暴力,未上市
元素騎士 ONLINE,奧爾資訊多媒體股份有限公司,手機遊戲,輔12,未涉及任何情節,未上市
極速快感：新全民公敵,Electronic Arts Asia Pacific Pte Ltd,Xbox360,輔12,暴力,未上市
銀河遊俠 4,台灣微軟,Xbox360,輔12,未涉及任何情節,未上市
音樂派對,台灣微軟,Xbox360,輔15,未涉及任何情節,未上市
晴空物語,傳奇網路遊戲股份有限公司,PC線上,輔15,"暴力,虛擬戀愛或結婚",未上市
聖境傳說,傳奇網路遊戲股份有限公司,PC線上,輔15,"暴力,虛擬戀愛或結婚",未上市
精靈樂章,傳奇網路遊戲股份有限公司,PC線上,輔15,"暴力,虛擬戀愛或結婚",未上市
巨龍之歌2：時光之流,英特衛多媒體(股)公司,PC單機,輔15,暴力,未上市
湯姆克蘭西 縱橫諜海5：斷罪,英特衛多媒體(股)公司,PC單機,輔15,"暴力,不當言語",未上市
魔劍驚天錄,英特衛多媒體(股)公司,PC單機,輔15,暴力,未上市
亞瑟王,英特衛多媒體(股)公司,PC單機,輔15,暴力,未上市
